id,start,end,energy
59,2023-02-28 14:30:00-05:00,2023-02-28 14:44:59-05:00,110.0
60,2023-02-28 14:45:00-05:00,2023-02-28 14:59:59-05:00,104.0
61,2023-02-28 15:00:00-05:00,2023-02-28 15:14:59-05:00,104.0
62,2023-02-28 15:15:00-05:00,2023-02-28 15:29:59-05:00,105.0
63,2023-02-28 15:30:00-05:00,2023-02-28 15:44:59-05:00,103.0
64,2023-02-28 15:45:00-05:00,2023-02-28 15:59:59-05:00,108.0
65,2023-02-28 16:00:00-05:00,2023-02-28 16:14:59-05:00,102.0
66,2023-02-28 16:15:00-05:00,2023-02-28 16:29:59-05:00,107.0
67,2023-02-28 16:30:00-05:00,2023-02-28 16:44:59-05:00,103.0
68,2023-02-28 16:45:00-05:00,2023-02-28 16:59:59-05:00,104.0
69,2023-02-28 17:00:00-05:00,2023-02-28 17:14:59-05:00,96.0
70,2023-02-28 17:15:00-05:00,2023-02-28 17:29:59-05:00,93.0
71,2023-02-28 17:30:00-05:00,2023-02-28 17:44:59-05:00,96.0
72,2023-02-28 17:45:00-05:00,2023-02-28 17:59:59-05:00,92.0
73,2023-02-28 18:00:00-05:00,2023-02-28 18:14:59-05:00,87.0
74,2023-02-28 18:15:00-05:00,2023-02-28 18:29:59-05:00,87.0
75,2023-02-28 18:30:00-05:00,2023-02-28 18:44:59-05:00,89.0
76,2023-02-28 18:45:00-05:00,2023-02-28 18:59:59-05:00,87.0
77,2023-02-28 19:00:00-05:00,2023-02-28 19:14:59-05:00,85.0
78,2023-02-28 19:15:00-05:00,2023-02-28 19:29:59-05:00,87.0
79,2023-02-28 19:30:00-05:00,2023-02-28 19:44:59-05:00,85.0
80,2023-02-28 19:45:00-05:00,2023-02-28 19:59:59-05:00,83.0
81,2023-02-28 20:00:00-05:00,2023-02-28 20:14:59-05:00,86.0
82,2023-02-28 20:15:00-05:00,2023-02-28 20:29:59-05:00,84.0
83,2023-02-28 20:30:00-05:00,2023-02-28 20:44:59-05:00,82.0
84,2023-02-28 20:45:00-05:00,2023-02-28 20:59:59-05:00,82.0
85,2023-02-28 21:00:00-05:00,2023-02-28 21:14:59-05:00,79.0
86,2023-02-28 21:15:00-05:00,2023-02-28 21:29:59-05:00,77.0
87,2023-02-28 21:30:00-05:00,2023-02-28 21:44:59-05:00,77.0
88,2023-02-28 21:45:00-05:00,2023-02-28 21:59:59-05:00,76.0
89,2023-02-28 22:00:00-05:00,2023-02-28 22:14:59-05:00,74.0
90,2023-02-28 22:15:00-05:00,2023-02-28 22:29:59-05:00,71.0
91,2023-02-28 22:30:00-05:00,2023-02-28 22:44:59-05:00,69.0
92,2023-02-28 22:45:00-05:00,2023-02-28 22:59:59-05:00,67.0
93,2023-02-28 23:00:00-05:00,2023-02-28 23:14:59-05:00,69.0
94,2023-02-28 23:15:00-05:00,2023-02-28 23:29:59-05:00,67.0
95,2023-02-28 23:30:00-05:00,2023-02-28 23:44:59-05:00,63.0
96,2023-02-28 23:45:00-05:00,2023-02-28 23:59:59-05:00,65.0
